county,state,population,drate,crate,date,fips,cases,deaths,state_death,state_case,case_day,death_day
Ventura,California,846006,4.964503798,220.4476091,6/2/2020,6111,1164,34,21,21,12,0
Ventura,California,846006,4.964503798,220.4476091,6/3/2020,6111,1190,35,21,21,26,1
Ventura,California,846006,4.964503798,220.4476091,6/4/2020,6111,1216,35,21,21,26,0
Ventura,California,846006,4.964503798,220.4476091,6/5/2020,6111,1261,35,21,21,45,0
Ventura,California,846006,4.964503798,220.4476091,6/6/2020,6111,1274,35,21,21,13,0
Ventura,California,846006,4.964503798,220.4476091,6/7/2020,6111,1303,35,21,21,29,0
Ventura,California,846006,4.964503798,220.4476091,6/8/2020,6111,1341,35,21,21,38,0
Ventura,California,846006,4.964503798,220.4476091,6/9/2020,6111,1382,35,21,21,41,0
Ventura,California,846006,4.964503798,220.4476091,6/10/2020,6111,1407,38,21,21,25,3
Ventura,California,846006,4.964503798,220.4476091,6/11/2020,6111,1466,38,21,21,59,0
Ventura,California,846006,4.964503798,220.4476091,6/12/2020,6111,1518,40,21,21,52,2
Ventura,California,846006,4.964503798,220.4476091,6/13/2020,6111,1534,40,21,21,16,0
Ventura,California,846006,4.964503798,220.4476091,6/14/2020,6111,1567,40,21,21,33,0
Ventura,California,846006,4.964503798,220.4476091,6/15/2020,6111,1633,41,21,21,66,1
Ventura,California,846006,4.964503798,220.4476091,6/16/2020,6111,1656,41,21,21,23,0
Ventura,California,846006,4.964503798,220.4476091,6/17/2020,6111,1706,41,21,21,50,0
Ventura,California,846006,4.964503798,220.4476091,6/18/2020,6111,1753,42,21,21,47,1
Ventura,California,846006,4.964503798,220.4476091,6/19/2020,6111,1781,42,21,21,28,0
Ventura,California,846006,4.964503798,220.4476091,6/20/2020,6111,1865,42,21,21,84,0
Sacramento,California,1552058,4.316848984,133.2424433,2/21/2020,6067,1,0,22,34,1,0
Sacramento,California,1552058,4.316848984,133.2424433,2/22/2020,6067,1,0,22,34,0,0
Sacramento,California,1552058,4.316848984,133.2424433,2/23/2020,6067,1,0,22,34,0,0
Sacramento,California,1552058,4.316848984,133.2424433,2/24/2020,6067,1,0,22,34,0,0
Sacramento,California,1552058,4.316848984,133.2424433,2/25/2020,6067,1,0,22,34,0,0
Sacramento,California,1552058,4.316848984,133.2424433,2/26/2020,6067,3,0,22,34,2,0
Sacramento,California,1552058,4.316848984,133.2424433,2/27/2020,6067,3,0,22,34,0,0
Sacramento,California,1552058,4.316848984,133.2424433,2/28/2020,6067,3,0,22,34,0,0
Sacramento,California,1552058,4.316848984,133.2424433,2/29/2020,6067,3,0,22,34,0,0
Sacramento,California,1552058,4.316848984,133.2424433,3/1/2020,6067,3,0,22,34,0,0
Sacramento,California,1552058,4.316848984,133.2424433,3/2/2020,6067,3,0,22,34,0,0
Sacramento,California,1552058,4.316848984,133.2424433,3/3/2020,6067,3,0,22,34,0,0
Sacramento,California,1552058,4.316848984,133.2424433,3/4/2020,6067,3,0,22,34,0,0
Sacramento,California,1552058,4.316848984,133.2424433,3/5/2020,6067,3,0,22,34,0,0
Sacramento,California,1552058,4.316848984,133.2424433,3/6/2020,6067,3,0,22,34,0,0
Sacramento,California,1552058,4.316848984,133.2424433,3/7/2020,6067,3,0,22,34,0,0
Sacramento,California,1552058,4.316848984,133.2424433,3/8/2020,6067,3,0,22,34,0,0
Sacramento,California,1552058,4.316848984,133.2424433,3/9/2020,6067,9,0,22,34,6,0
Sacramento,California,1552058,4.316848984,133.2424433,3/10/2020,6067,9,1,22,34,0,1
Sacramento,California,1552058,4.316848984,133.2424433,3/11/2020,6067,9,1,22,34,0,0
Sacramento,California,1552058,4.316848984,133.2424433,3/12/2020,6067,16,1,22,34,7,0
Sacramento,California,1552058,4.316848984,133.2424433,3/13/2020,6067,16,1,22,34,0,0
Sacramento,California,1552058,4.316848984,133.2424433,3/14/2020,6067,28,1,22,34,12,0
Sacramento,California,1552058,4.316848984,133.2424433,3/15/2020,6067,32,1,22,34,4,0
Sacramento,California,1552058,4.316848984,133.2424433,3/16/2020,6067,32,2,22,34,0,1
Sacramento,California,1552058,4.316848984,133.2424433,3/17/2020,6067,39,2,22,34,7,0
Sacramento,California,1552058,4.316848984,133.2424433,3/18/2020,6067,39,2,22,34,0,0
Sacramento,California,1552058,4.316848984,133.2424433,3/19/2020,6067,44,3,22,34,5,1
Sacramento,California,1552058,4.316848984,133.2424433,3/20/2020,6067,52,3,22,34,8,0
Sacramento,California,1552058,4.316848984,133.2424433,3/21/2020,6067,52,3,22,34,0,0
Sacramento,California,1552058,4.316848984,133.2424433,3/22/2020,6067,52,3,22,34,0,0
Sacramento,California,1552058,4.316848984,133.2424433,3/23/2020,6067,87,4,22,34,35,1
Sacramento,California,1552058,4.316848984,133.2424433,3/24/2020,6067,87,4,22,34,0,0
Sacramento,California,1552058,4.316848984,133.2424433,3/25/2020,6067,112,5,22,34,25,1
Sacramento,California,1552058,4.316848984,133.2424433,3/26/2020,6067,112,5,22,34,0,0
Sacramento,California,1552058,4.316848984,133.2424433,3/27/2020,6067,164,6,22,34,52,1
Sacramento,California,1552058,4.316848984,133.2424433,3/28/2020,6067,164,6,22,34,0,0
Sacramento,California,1552058,4.316848984,133.2424433,3/29/2020,6067,164,6,22,34,0,0
Sacramento,California,1552058,4.316848984,133.2424433,3/30/2020,6067,224,7,22,34,60,1
Sacramento,California,1552058,4.316848984,133.2424433,3/31/2020,6067,224,7,22,34,0,0
Sacramento,California,1552058,4.316848984,133.2424433,4/1/2020,6067,314,9,22,34,90,2
Sacramento,California,1552058,4.316848984,133.2424433,4/2/2020,6067,340,9,22,34,26,0
Sacramento,California,1552058,4.316848984,133.2424433,4/3/2020,6067,389,10,22,34,49,1
Sacramento,California,1552058,4.316848984,133.2424433,4/4/2020,6067,411,12,22,34,22,2
Sacramento,California,1552058,4.316848984,133.2424433,4/5/2020,6067,441,16,22,34,30,4
Sacramento,California,1552058,4.316848984,133.2424433,4/6/2020,6067,461,18,22,34,20,2
Sacramento,California,1552058,4.316848984,133.2424433,4/7/2020,6067,524,21,22,34,63,3
Sacramento,California,1552058,4.316848984,133.2424433,4/8/2020,6067,579,22,22,34,55,1
Sacramento,California,1552058,4.316848984,133.2424433,4/9/2020,6067,612,22,22,34,33,0
Sacramento,California,1552058,4.316848984,133.2424433,4/10/2020,6067,652,24,22,34,40,2
Sacramento,California,1552058,4.316848984,133.2424433,4/11/2020,6067,699,26,22,34,47,2
Sacramento,California,1552058,4.316848984,133.2424433,4/12/2020,6067,707,26,22,34,8,0
Sacramento,California,1552058,4.316848984,133.2424433,4/13/2020,6067,739,27,22,34,32,1
Sacramento,California,1552058,4.316848984,133.2424433,4/14/2020,6067,816,28,22,34,77,1
Sacramento,California,1552058,4.316848984,133.2424433,4/15/2020,6067,853,32,22,34,37,4
Sacramento,California,1552058,4.316848984,133.2424433,4/16/2020,6067,879,32,22,34,26,0
Sacramento,California,1552058,4.316848984,133.2424433,4/17/2020,6067,896,32,22,34,17,0
Sacramento,California,1552058,4.316848984,133.2424433,4/18/2020,6067,914,33,22,34,18,1
Sacramento,California,1552058,4.316848984,133.2424433,4/19/2020,6067,925,34,22,34,11,1
Sacramento,California,1552058,4.316848984,133.2424433,4/20/2020,6067,940,34,22,34,15,0
Sacramento,California,1552058,4.316848984,133.2424433,4/21/2020,6067,954,35,22,34,14,1
Sacramento,California,1552058,4.316848984,133.2424433,4/22/2020,6067,971,36,22,34,17,1
Sacramento,California,1552058,4.316848984,133.2424433,4/23/2020,6067,987,41,22,34,16,5
Sacramento,California,1552058,4.316848984,133.2424433,4/24/2020,6067,1019,41,22,34,32,0
Sacramento,California,1552058,4.316848984,133.2424433,4/25/2020,6067,1025,41,22,34,6,0
Sacramento,California,1552058,4.316848984,133.2424433,4/26/2020,6067,1037,41,22,34,12,0
Sacramento,California,1552058,4.316848984,133.2424433,4/27/2020,6067,1045,41,22,34,8,0
Sacramento,California,1552058,4.316848984,133.2424433,4/28/2020,6067,1053,41,22,34,8,0
Sacramento,California,1552058,4.316848984,133.2424433,4/29/2020,6067,1068,42,22,34,15,1
Sacramento,California,1552058,4.316848984,133.2424433,4/30/2020,6067,1077,43,22,34,9,1
Sacramento,California,1552058,4.316848984,133.2424433,5/1/2020,6067,1090,43,22,34,13,0
Sacramento,California,1552058,4.316848984,133.2424433,5/2/2020,6067,1106,43,22,34,16,0
Sacramento,California,1552058,4.316848984,133.2424433,5/3/2020,6067,1116,43,22,34,10,0
Sacramento,California,1552058,4.316848984,133.2424433,5/4/2020,6067,1126,47,22,34,10,4
Sacramento,California,1552058,4.316848984,133.2424433,5/5/2020,6067,1132,47,22,34,6,0
Sacramento,California,1552058,4.316848984,133.2424433,5/6/2020,6067,1132,47,22,34,0,0
Sacramento,California,1552058,4.316848984,133.2424433,5/7/2020,6067,1132,49,22,34,0,2
Sacramento,California,1552058,4.316848984,133.2424433,5/8/2020,6067,1159,50,22,34,27,1
Sacramento,California,1552058,4.316848984,133.2424433,5/9/2020,6067,1164,51,22,34,5,1
Sacramento,California,1552058,4.316848984,133.2424433,5/10/2020,6067,1166,52,22,34,2,1
Sacramento,California,1552058,4.316848984,133.2424433,5/11/2020,6067,1172,52,22,34,6,0
Sacramento,California,1552058,4.316848984,133.2424433,5/12/2020,6067,1180,52,22,34,8,0
Sacramento,California,1552058,4.316848984,133.2424433,5/13/2020,6067,1182,52,22,34,2,0
Sacramento,California,1552058,4.316848984,133.2424433,5/14/2020,6067,1193,54,22,34,11,2
Sacramento,California,1552058,4.316848984,133.2424433,5/15/2020,6067,1210,54,22,34,17,0
Sacramento,California,1552058,4.316848984,133.2424433,5/16/2020,6067,1221,55,22,34,11,1
Sacramento,California,1552058,4.316848984,133.2424433,5/17/2020,6067,1236,55,22,34,15,0
Sacramento,California,1552058,4.316848984,133.2424433,5/18/2020,6067,1244,56,22,34,8,1
Sacramento,California,1552058,4.316848984,133.2424433,5/19/2020,6067,1249,56,22,34,5,0
Sacramento,California,1552058,4.316848984,133.2424433,5/20/2020,6067,1254,57,22,34,5,1
Sacramento,California,1552058,4.316848984,133.2424433,5/21/2020,6067,1265,57,22,34,11,0
Sacramento,California,1552058,4.316848984,133.2424433,5/22/2020,6067,1271,57,22,34,6,0
Sacramento,California,1552058,4.316848984,133.2424433,5/23/2020,6067,1288,57,22,34,17,0
Sacramento,California,1552058,4.316848984,133.2424433,5/24/2020,6067,1292,57,22,34,4,0
Sacramento,California,1552058,4.316848984,133.2424433,5/25/2020,6067,1301,57,22,34,9,0
Sacramento,California,1552058,4.316848984,133.2424433,5/26/2020,6067,1309,57,22,34,8,0
Sacramento,California,1552058,4.316848984,133.2424433,5/27/2020,6067,1318,57,22,34,9,0
Sacramento,California,1552058,4.316848984,133.2424433,5/28/2020,6067,1348,57,22,34,30,0
Sacramento,California,1552058,4.316848984,133.2424433,5/29/2020,6067,1372,57,22,34,24,0
Sacramento,California,1552058,4.316848984,133.2424433,5/30/2020,6067,1399,57,22,34,27,0
Sacramento,California,1552058,4.316848984,133.2424433,5/31/2020,6067,1414,57,22,34,15,0
Sacramento,California,1552058,4.316848984,133.2424433,6/1/2020,6067,1428,58,22,34,14,1
Sacramento,California,1552058,4.316848984,133.2424433,6/2/2020,6067,1438,58,22,34,10,0
Sacramento,California,1552058,4.316848984,133.2424433,6/3/2020,6067,1462,58,22,34,24,0
Sacramento,California,1552058,4.316848984,133.2424433,6/4/2020,6067,1489,58,22,34,27,0
Sacramento,California,1552058,4.316848984,133.2424433,6/5/2020,6067,1518,59,22,34,29,1
Sacramento,California,1552058,4.316848984,133.2424433,6/6/2020,6067,1536,59,22,34,18,0
Sacramento,California,1552058,4.316848984,133.2424433,6/7/2020,6067,1568,59,22,34,32,0
Sacramento,California,1552058,4.316848984,133.2424433,6/8/2020,6067,1587,61,22,34,19,2
Sacramento,California,1552058,4.316848984,133.2424433,6/9/2020,6067,1623,61,22,34,36,0
Sacramento,California,1552058,4.316848984,133.2424433,6/10/2020,6067,1641,62,22,34,18,1
Sacramento,California,1552058,4.316848984,133.2424433,6/11/2020,6067,1669,63,22,34,28,1
Sacramento,California,1552058,4.316848984,133.2424433,6/12/2020,6067,1703,63,22,34,34,0
Sacramento,California,1552058,4.316848984,133.2424433,6/13/2020,6067,1715,63,22,34,12,0
Sacramento,California,1552058,4.316848984,133.2424433,6/14/2020,6067,1752,63,22,34,37,0
Sacramento,California,1552058,4.316848984,133.2424433,6/15/2020,6067,1793,63,22,34,41,0
Sacramento,California,1552058,4.316848984,133.2424433,6/16/2020,6067,1824,63,22,34,31,0
Sacramento,California,1552058,4.316848984,133.2424433,6/17/2020,6067,1891,67,22,34,67,4
Sacramento,California,1552058,4.316848984,133.2424433,6/18/2020,6067,1939,67,22,34,48,0
Sacramento,California,1552058,4.316848984,133.2424433,6/19/2020,6067,1975,67,22,34,36,0
Sacramento,California,1552058,4.316848984,133.2424433,6/20/2020,6067,2068,67,22,34,93,0
Fresno,California,999101,6.605938739,324.791988,3/7/2020,6019,1,0,23,12,1,0
Fresno,California,999101,6.605938739,324.791988,3/8/2020,6019,1,0,23,12,0,0
Fresno,California,999101,6.605938739,324.791988,3/9/2020,6019,1,0,23,12,0,0
Fresno,California,999101,6.605938739,324.791988,3/10/2020,6019,1,0,23,12,0,0
Fresno,California,999101,6.605938739,324.791988,3/11/2020,6019,1,0,23,12,0,0
Fresno,California,999101,6.605938739,324.791988,3/12/2020,6019,1,0,23,12,0,0
Fresno,California,999101,6.605938739,324.791988,3/13/2020,6019,1,0,23,12,0,0
Fresno,California,999101,6.605938739,324.791988,3/14/2020,6019,2,0,23,12,1,0
Fresno,California,999101,6.605938739,324.791988,3/15/2020,6019,2,0,23,12,0,0
Fresno,California,999101,6.605938739,324.791988,3/16/2020,6019,2,0,23,12,0,0
Fresno,California,999101,6.605938739,324.791988,3/17/2020,6019,2,0,23,12,0,0
Fresno,California,999101,6.605938739,324.791988,3/18/2020,6019,4,0,23,12,2,0
Fresno,California,999101,6.605938739,324.791988,3/19/2020,6019,4,0,23,12,0,0
Fresno,California,999101,6.605938739,324.791988,3/20/2020,6019,10,0,23,12,6,0
Fresno,California,999101,6.605938739,324.791988,3/21/2020,6019,10,0,23,12,0,0
Fresno,California,999101,6.605938739,324.791988,3/22/2020,6019,10,0,23,12,0,0
Fresno,California,999101,6.605938739,324.791988,3/23/2020,6019,13,0,23,12,3,0
Fresno,California,999101,6.605938739,324.791988,3/24/2020,6019,18,0,23,12,5,0
Fresno,California,999101,6.605938739,324.791988,3/25/2020,6019,19,0,23,12,1,0
Fresno,California,999101,6.605938739,324.791988,3/26/2020,6019,27,0,23,12,8,0
Fresno,California,999101,6.605938739,324.791988,3/27/2020,6019,31,0,23,12,4,0
Fresno,California,999101,6.605938739,324.791988,3/28/2020,6019,43,0,23,12,12,0
Fresno,California,999101,6.605938739,324.791988,3/29/2020,6019,43,0,23,12,0,0
Fresno,California,999101,6.605938739,324.791988,3/30/2020,6019,53,0,23,12,10,0
Fresno,California,999101,6.605938739,324.791988,3/31/2020,6019,68,0,23,12,15,0
Fresno,California,999101,6.605938739,324.791988,4/1/2020,6019,82,0,23,12,14,0
Fresno,California,999101,6.605938739,324.791988,4/2/2020,6019,94,0,23,12,12,0
Fresno,California,999101,6.605938739,324.791988,4/3/2020,6019,100,1,23,12,6,1
Fresno,California,999101,6.605938739,324.791988,4/4/2020,6019,103,1,23,12,3,0
Fresno,California,999101,6.605938739,324.791988,4/5/2020,6019,108,1,23,12,5,0
Fresno,California,999101,6.605938739,324.791988,4/6/2020,6019,124,2,23,12,16,1
Fresno,California,999101,6.605938739,324.791988,4/7/2020,6019,146,3,23,12,22,1
Fresno,California,999101,6.605938739,324.791988,4/8/2020,6019,156,3,23,12,10,0
Fresno,California,999101,6.605938739,324.791988,4/9/2020,6019,173,3,23,12,17,0
Fresno,California,999101,6.605938739,324.791988,4/10/2020,6019,191,5,23,12,18,2
Fresno,California,999101,6.605938739,324.791988,4/11/2020,6019,201,5,23,12,10,0
Fresno,California,999101,6.605938739,324.791988,4/12/2020,6019,201,5,23,12,0,0
Fresno,California,999101,6.605938739,324.791988,4/13/2020,6019,222,5,23,12,21,0
Fresno,California,999101,6.605938739,324.791988,4/14/2020,6019,222,5,23,12,0,0
Fresno,California,999101,6.605938739,324.791988,4/15/2020,6019,265,7,23,12,43,2
Fresno,California,999101,6.605938739,324.791988,4/16/2020,6019,295,7,23,12,30,0
Fresno,California,999101,6.605938739,324.791988,4/17/2020,6019,311,7,23,12,16,0
Fresno,California,999101,6.605938739,324.791988,4/18/2020,6019,315,7,23,12,4,0
Fresno,California,999101,6.605938739,324.791988,4/19/2020,6019,315,7,23,12,0,0
Fresno,California,999101,6.605938739,324.791988,4/20/2020,6019,351,7,23,12,36,0
Fresno,California,999101,6.605938739,324.791988,4/21/2020,6019,371,7,23,12,20,0
Fresno,California,999101,6.605938739,324.791988,4/22/2020,6019,384,7,23,12,13,0
Fresno,California,999101,6.605938739,324.791988,4/23/2020,6019,419,7,23,12,35,0
Fresno,California,999101,6.605938739,324.791988,4/24/2020,6019,443,7,23,12,24,0
Fresno,California,999101,6.605938739,324.791988,4/25/2020,6019,458,7,23,12,15,0
Fresno,California,999101,6.605938739,324.791988,4/26/2020,6019,458,7,23,12,0,0
Fresno,California,999101,6.605938739,324.791988,4/27/2020,6019,498,7,23,12,40,0
Fresno,California,999101,6.605938739,324.791988,4/28/2020,6019,521,7,23,12,23,0
Fresno,California,999101,6.605938739,324.791988,4/29/2020,6019,538,7,23,12,17,0
Fresno,California,999101,6.605938739,324.791988,4/30/2020,6019,564,7,23,12,26,0
Fresno,California,999101,6.605938739,324.791988,5/1/2020,6019,615,8,23,12,51,1
Fresno,California,999101,6.605938739,324.791988,5/2/2020,6019,633,8,23,12,18,0
Fresno,California,999101,6.605938739,324.791988,5/3/2020,6019,633,8,23,12,0,0
Fresno,California,999101,6.605938739,324.791988,5/4/2020,6019,672,9,23,12,39,1
Fresno,California,999101,6.605938739,324.791988,5/5/2020,6019,724,9,23,12,52,0
Fresno,California,999101,6.605938739,324.791988,5/6/2020,6019,777,9,23,12,53,0
Fresno,California,999101,6.605938739,324.791988,5/7/2020,6019,813,9,23,12,36,0
Fresno,California,999101,6.605938739,324.791988,5/8/2020,6019,841,9,23,12,28,0
Fresno,California,999101,6.605938739,324.791988,5/9/2020,6019,885,9,23,12,44,0
Fresno,California,999101,6.605938739,324.791988,5/10/2020,6019,885,9,23,12,0,0
Fresno,California,999101,6.605938739,324.791988,5/11/2020,6019,945,9,23,12,60,0
Fresno,California,999101,6.605938739,324.791988,5/12/2020,6019,984,10,23,12,39,1
Fresno,California,999101,6.605938739,324.791988,5/13/2020,6019,1014,13,23,12,30,3
Fresno,California,999101,6.605938739,324.791988,5/14/2020,6019,1074,13,23,12,60,0
Fresno,California,999101,6.605938739,324.791988,5/15/2020,6019,1156,16,23,12,82,3
Fresno,California,999101,6.605938739,324.791988,5/16/2020,6019,1192,16,23,12,36,0
Fresno,California,999101,6.605938739,324.791988,5/17/2020,6019,1192,16,23,12,0,0
Fresno,California,999101,6.605938739,324.791988,5/18/2020,6019,1263,17,23,12,71,1
Fresno,California,999101,6.605938739,324.791988,5/19/2020,6019,1287,17,23,12,24,0
Fresno,California,999101,6.605938739,324.791988,5/20/2020,6019,1338,20,23,12,51,3
Fresno,California,999101,6.605938739,324.791988,5/21/2020,6019,1372,22,23,12,34,2
Fresno,California,999101,6.605938739,324.791988,5/22/2020,6019,1417,22,23,12,45,0
Fresno,California,999101,6.605938739,324.791988,5/23/2020,6019,1448,22,23,12,31,0
Fresno,California,999101,6.605938739,324.791988,5/24/2020,6019,1482,22,23,12,34,0
Fresno,California,999101,6.605938739,324.791988,5/25/2020,6019,1482,22,23,12,0,0
Fresno,California,999101,6.605938739,324.791988,5/26/2020,6019,1535,26,23,12,53,4
Fresno,California,999101,6.605938739,324.791988,5/27/2020,6019,1631,30,23,12,96,4
Fresno,California,999101,6.605938739,324.791988,5/28/2020,6019,1658,32,23,12,27,2
Fresno,California,999101,6.605938739,324.791988,5/29/2020,6019,1714,35,23,12,56,3
Fresno,California,999101,6.605938739,324.791988,5/30/2020,6019,1743,35,23,12,29,0
Fresno,California,999101,6.605938739,324.791988,5/31/2020,6019,1744,35,23,12,1,0
Fresno,California,999101,6.605938739,324.791988,6/1/2020,6019,1882,36,23,12,138,1
Fresno,California,999101,6.605938739,324.791988,6/2/2020,6019,1914,37,23,12,32,1
Fresno,California,999101,6.605938739,324.791988,6/3/2020,6019,1944,37,23,12,30,0
Fresno,California,999101,6.605938739,324.791988,6/4/2020,6019,2014,40,23,12,70,3
Fresno,California,999101,6.605938739,324.791988,6/5/2020,6019,2080,43,23,12,66,3
Fresno,California,999101,6.605938739,324.791988,6/6/2020,6019,2122,43,23,12,42,0
Fresno,California,999101,6.605938739,324.791988,6/7/2020,6019,2122,43,23,12,0,0
Fresno,California,999101,6.605938739,324.791988,6/8/2020,6019,2216,46,23,12,94,3
Fresno,California,999101,6.605938739,324.791988,6/9/2020,6019,2286,48,23,12,70,2
Fresno,California,999101,6.605938739,324.791988,6/10/2020,6019,2318,49,23,12,32,1
Fresno,California,999101,6.605938739,324.791988,6/11/2020,6019,2395,51,23,12,77,2
Fresno,California,999101,6.605938739,324.791988,6/12/2020,6019,2478,52,23,12,83,1
Fresno,California,999101,6.605938739,324.791988,6/13/2020,6019,2547,52,23,12,69,0
Fresno,California,999101,6.605938739,324.791988,6/14/2020,6019,2547,52,23,12,0,0
Fresno,California,999101,6.605938739,324.791988,6/15/2020,6019,2706,55,23,12,159,3
Fresno,California,999101,6.605938739,324.791988,6/16/2020,6019,2788,57,23,12,82,2
Fresno,California,999101,6.605938739,324.791988,6/17/2020,6019,2900,61,23,12,112,4
Fresno,California,999101,6.605938739,324.791988,6/18/2020,6019,3058,62,23,12,158,1
Fresno,California,999101,6.605938739,324.791988,6/19/2020,6019,3187,66,23,12,129,4
Fresno,California,999101,6.605938739,324.791988,6/20/2020,6019,3245,66,23,12,58,0
Kings,California,152940,9.807767752,1367.202825,3/27/2020,6031,1,0,24,2,1,0
Kings,California,152940,9.807767752,1367.202825,3/28/2020,6031,1,0,24,2,0,0
Kings,California,152940,9.807767752,1367.202825,3/29/2020,6031,2,0,24,2,1,0
Kings,California,152940,9.807767752,1367.202825,3/30/2020,6031,3,0,24,2,1,0
Kings,California,152940,9.807767752,1367.202825,3/31/2020,6031,4,0,24,2,1,0
Kings,California,152940,9.807767752,1367.202825,4/1/2020,6031,4,0,24,2,0,0
Kings,California,152940,9.807767752,1367.202825,4/2/2020,6031,5,0,24,2,1,0
Kings,California,152940,9.807767752,1367.202825,4/3/2020,6031,5,0,24,2,0,0
Kings,California,152940,9.807767752,1367.202825,4/4/2020,6031,5,0,24,2,0,0
Kings,California,152940,9.807767752,1367.202825,4/5/2020,6031,5,0,24,2,0,0
Kings,California,152940,9.807767752,1367.202825,4/6/2020,6031,5,0,24,2,0,0
Kings,California,152940,9.807767752,1367.202825,4/7/2020,6031,5,0,24,2,0,0
Kings,California,152940,9.807767752,1367.202825,4/8/2020,6031,7,0,24,2,2,0
Kings,California,152940,9.807767752,1367.202825,4/9/2020,6031,7,0,24,2,0,0
Kings,California,152940,9.807767752,1367.202825,4/10/2020,6031,9,0,24,2,2,0
Kings,California,152940,9.807767752,1367.202825,4/11/2020,6031,10,1,24,2,1,1
Kings,California,152940,9.807767752,1367.202825,4/12/2020,6031,10,1,24,2,0,0
Kings,California,152940,9.807767752,1367.202825,4/13/2020,6031,12,1,24,2,2,0
Kings,California,152940,9.807767752,1367.202825,4/14/2020,6031,13,1,24,2,1,0
Kings,California,152940,9.807767752,1367.202825,4/15/2020,6031,13,1,24,2,0,0
Kings,California,152940,9.807767752,1367.202825,4/16/2020,6031,18,1,24,2,5,0
Kings,California,152940,9.807767752,1367.202825,4/17/2020,6031,20,1,24,2,2,0
Kings,California,152940,9.807767752,1367.202825,4/18/2020,6031,28,1,24,2,8,0
Kings,California,152940,9.807767752,1367.202825,4/19/2020,6031,30,1,24,2,2,0
Kings,California,152940,9.807767752,1367.202825,4/20/2020,6031,30,1,24,2,0,0
Kings,California,152940,9.807767752,1367.202825,4/21/2020,6031,32,1,24,2,2,0
Kings,California,152940,9.807767752,1367.202825,4/22/2020,6031,32,1,24,2,0,0
Kings,California,152940,9.807767752,1367.202825,4/23/2020,6031,35,1,24,2,3,0
Kings,California,152940,9.807767752,1367.202825,4/24/2020,6031,47,1,24,2,12,0
Kings,California,152940,9.807767752,1367.202825,4/25/2020,6031,52,1,24,2,5,0
Kings,California,152940,9.807767752,1367.202825,4/26/2020,6031,67,1,24,2,15,0
Kings,California,152940,9.807767752,1367.202825,4/27/2020,6031,71,1,24,2,4,0
Kings,California,152940,9.807767752,1367.202825,4/28/2020,6031,79,1,24,2,8,0
Kings,California,152940,9.807767752,1367.202825,4/29/2020,6031,96,1,24,2,17,0
Kings,California,152940,9.807767752,1367.202825,4/30/2020,6031,96,1,24,2,0,0
Kings,California,152940,9.807767752,1367.202825,5/1/2020,6031,123,1,24,2,27,0
Kings,California,152940,9.807767752,1367.202825,5/2/2020,6031,158,1,24,2,35,0
Kings,California,152940,9.807767752,1367.202825,5/3/2020,6031,172,1,24,2,14,0
Kings,California,152940,9.807767752,1367.202825,5/4/2020,6031,172,1,24,2,0,0
Kings,California,152940,9.807767752,1367.202825,5/5/2020,6031,211,1,24,2,39,0
Kings,California,152940,9.807767752,1367.202825,5/6/2020,6031,233,1,24,2,22,0
Kings,California,152940,9.807767752,1367.202825,5/7/2020,6031,244,1,24,2,11,0
Kings,California,152940,9.807767752,1367.202825,5/8/2020,6031,265,1,24,2,21,0
Kings,California,152940,9.807767752,1367.202825,5/9/2020,6031,275,1,24,2,10,0
Kings,California,152940,9.807767752,1367.202825,5/10/2020,6031,287,1,24,2,12,0
Kings,California,152940,9.807767752,1367.202825,5/11/2020,6031,319,1,24,2,32,0
Kings,California,152940,9.807767752,1367.202825,5/12/2020,6031,325,1,24,2,6,0
Kings,California,152940,9.807767752,1367.202825,5/13/2020,6031,348,1,24,2,23,0
Kings,California,152940,9.807767752,1367.202825,5/14/2020,6031,358,1,24,2,10,0
Kings,California,152940,9.807767752,1367.202825,5/15/2020,6031,372,2,24,2,14,1
Kings,California,152940,9.807767752,1367.202825,5/16/2020,6031,392,2,24,2,20,0
Kings,California,152940,9.807767752,1367.202825,5/17/2020,6031,399,2,24,2,7,0
Kings,California,152940,9.807767752,1367.202825,5/18/2020,6031,412,2,24,2,13,0
Kings,California,152940,9.807767752,1367.202825,5/19/2020,6031,416,2,24,2,4,0
Kings,California,152940,9.807767752,1367.202825,5/20/2020,6031,416,2,24,2,0,0
Kings,California,152940,9.807767752,1367.202825,5/21/2020,6031,488,2,24,2,72,0
Kings,California,152940,9.807767752,1367.202825,5/22/2020,6031,506,2,24,2,18,0
Kings,California,152940,9.807767752,1367.202825,5/23/2020,6031,506,2,24,2,0,0
Kings,California,152940,9.807767752,1367.202825,5/24/2020,6031,647,2,24,2,141,0
Kings,California,152940,9.807767752,1367.202825,5/25/2020,6031,688,2,24,2,41,0
Kings,California,152940,9.807767752,1367.202825,5/26/2020,6031,688,2,24,2,0,0
Kings,California,152940,9.807767752,1367.202825,5/27/2020,6031,698,3,24,2,10,1
Kings,California,152940,9.807767752,1367.202825,5/28/2020,6031,704,3,24,2,6,0
Kings,California,152940,9.807767752,1367.202825,5/29/2020,6031,714,3,24,2,10,0
Kings,California,152940,9.807767752,1367.202825,5/30/2020,6031,746,4,24,2,32,1
Kings,California,152940,9.807767752,1367.202825,5/31/2020,6031,1122,5,24,2,376,1
Kings,California,152940,9.807767752,1367.202825,6/1/2020,6031,1122,5,24,2,0,0
